brand,os,price,ram,storage,battery,camera_mp,promo,sentiment,quarter,sales_volume,revenue
Apple,iOS,1165.22,8,128,4113,48,0,-0.0375433134677038,1,3127,3644025.210708
Apple,iOS,623.5,4,64,3324,16,0,2.743142601279412,1,3023,1884926.8455176451
Samsung,Android,100.0,6,32,5488,12,0,-0.4557300361667431,4,2849,284990.13203746674
OnePlus,Android,199.18,12,64,4836,108,0,0.49146732774963325,4,2410,480079.52187708905
Apple,iOS,1500.0,8,256,3495,48,0,1.1760113035358766,4,2857,4285710.377683067
Xiaomi,Android,135.05,2,128,4479,48,1,-1.7093067251324054,1,2633,355596.119703572
Xiaomi,Android,183.37,6,128,4747,48,1,-0.2207396997130866,2,2805,514537.0393559539
Xiaomi,Android,100.0,12,256,4841,8,0,-1.8783454512050353,2,2571,257117.34000763486
OnePlus,Android,566.82,6,64,3178,16,0,-0.8646547115272375,4,1436,814504.5407721779
Apple,iOS,1137.02,3,128,3291,16,0,2.203411345394438,1,2919,3319407.8194888486
OnePlus,Android,100.0,6,128,3630,12,0,-0.802536962838005,3,1748,174848.61463118473
OnePlus,Android,100.0,4,128,4774,12,0,1.3068188994639613,2,1541,154183.1520150918
OnePlus,Android,100.0,8,128,3081,48,0,-0.0246214955486157,2,1741,174101.31909928512
Xiaomi,Android,100.0,4,64,3610,12,1,-0.586525622650536,4,2467,246785.01766364442
OnePlus,Android,479.72,4,256,3509,8,0,-0.19776489396226968,2,1456,698844.6439307302
OnePlus,Android,471.81,6,64,3900,48,1,1.2262155455555348,3,1885,889371.9155754036
Apple,iOS,1500.0,4,128,3325,12,1,-0.7703767016350556,2,2636,3954987.3173814164
Xiaomi,Android,116.75,8,256,4910,64,0,-1.442193576035006,2,2920,340986.5984620146
Xiaomi,Android,100.0,4,256,5021,8,0,-0.4439801092238646,2,2512,251229.88521863273
Samsung,Android,786.58,4,64,4098,16,0,-0.48787394775796245,4,2492,1960768.8904116808
Apple,iOS,1406.05,6,128,4670,8,0,0.5372355784255417,1,3004,4224515.0823148955
OnePlus,Android,315.96,4,256,4438,48,0,0.8542881698918481,4,1881,594449.8939458677
Samsung,Android,102.52,3,128,4415,16,1,0.7897066358754802,2,3129,320829.79548332124
Xiaomi,Android,100.0,4,64,4445,16,1,0.9951801795462946,3,2669,266954.0459669771
Samsung,Android,325.43,6,128,4318,8,0,0.8358155446092013,2,3054,993956.4994580147
Samsung,Android,340.46,8,128,4003,48,0,-2.1121410194069674,3,2748,935651.4493668595
Xiaomi,Android,236.53,4,64,5087,16,0,-0.8604658467770981,4,2360,558231.6139507884
Xiaomi,Android,254.7,4,64,4479,48,1,-1.2169977027143706,1,2588,659339.8056031822
OnePlus,Android,100.0,12,128,4142,8,0,0.12013130834639067,3,1950,195043.8509314727
Apple,iOS,1019.47,6,128,4955,8,0,-0.5185732489731707,3,2985,3043512.4870106517
Apple,iOS,1012.38,6,128,3328,16,0,0.5843774344236005,4,3046,3083765.8967277743
Xiaomi,Android,365.78,8,64,4280,64,1,-1.7137276892686975,3,2759,1009454.2098536642
Samsung,Android,100.0,6,256,4254,16,0,0.30806242305858345,3,2990,299072.37908515625
OnePlus,Android,100.0,6,256,3233,48,0,-0.9788134180296996,3,1780,178033.86781299146
OnePlus,Android,301.95,6,64,4962,16,1,1.347764725239012,3,1720,519472.7075908413
Xiaomi,Android,100.0,6,256,4721,8,0,-0.4615930517369341,2,2416,241633.97488559736
Samsung,Android,607.3,6,64,4157,64,0,-1.0648629339842688,2,2982,1811430.7161901374
OnePlus,Android,255.39,6,64,4675,8,0,0.44877466915805325,3,1765,450923.25891526346
Apple,iOS,596.28,4,64,3039,12,0,-0.018643503469567085,1,2904,1731655.9977127437
Xiaomi,Android,100.0,8,64,3317,108,1,2.0944231272463436,1,3051,305112.80554436945
Samsung,Android,470.5,12,256,3508,108,1,-0.9269509125878089,1,3456,1626426.27219351
Apple,iOS,1113.4,8,64,3812,64,1,0.0774496503875742,4,3297,3671467.880013625
Apple,iOS,1500.0,8,64,3733,64,0,0.07796969221562229,3,3042,4563133.20413865
OnePlus,Android,100.0,2,64,4501,16,0,-0.010562032308778668,4,1650,165044.3649856479
Xiaomi,Android,373.54,8,64,5061,8,0,1.8323704847435731,1,2310,862943.8705012322
Xiaomi,Android,100.0,8,64,3037,64,0,-0.8953635391737998,2,2510,251087.15440090923
Samsung,Android,577.11,6,128,5125,8,0,1.8540822598415427,3,2841,1639723.3988851993
Samsung,Android,100.0,4,256,5302,64,0,-1.7632252815297518,3,2882,288245.68016321503
OnePlus,Android,312.39,6,64,4919,108,0,0.14272012148117136,4,2099,655949.7673950724
Xiaomi,Android,230.92,2,32,5244,48,0,1.6078935495965618,2,2451,566137.3599789311
Samsung,Android,182.23,3,128,4729,16,0,0.9376003913213484,2,2732,497899.7395820032
Xiaomi,Android,100.0,8,128,5018,48,0,-0.1833924801489032,4,2817,281733.7050831342
OnePlus,Android,119.61,8,128,3726,16,0,-1.0607146054929013,1,1782,213169.15402289043
Apple,iOS,691.74,8,128,5433,64,0,0.04152504594956233,4,3471,2401369.154310403
OnePlus,Android,944.76,6,64,3540,64,0,-1.9916903346432715,3,1327,1254004.3624677497
Xiaomi,Android,200.98,8,32,3598,64,1,-1.131030269246499,3,2667,536178.4507085745
Xiaomi,Android,354.73,4,64,4774,48,0,0.12038748679173089,4,2253,799529.011630714
OnePlus,Android,399.93,8,128,4608,8,0,-1.6151655188735192,2,1593,637202.5691127367
Samsung,Android,496.56,12,64,4018,64,1,-0.4618180632401623,3,3060,1519535.9769717092
Samsung,Android,568.9,4,32,4018,64,0,-1.3033458253216392,3,2650,1507803.284562306
Xiaomi,Android,341.83,6,64,4592,48,0,0.2139187045533394,1,2498,854041.7422685592
Xiaomi,Android,349.63,8,128,4129,12,0,-2.4385853486139144,2,2010,702895.5913329922
Xiaomi,Android,410.85,2,256,4895,48,1,-0.033230323705809514,1,2588,1063480.242825426
OnePlus,Android,567.3,4,64,3188,64,0,0.9581566426281728,2,1498,849869.6693080546
Xiaomi,Android,372.23,8,64,4166,108,0,0.25422875520711785,4,2814,1047462.8422840751
Samsung,Android,100.0,3,128,4703,16,0,0.1025859437517769,4,3057,305733.0029060382
Samsung,Android,100.0,8,64,3983,12,0,1.039463117655455,4,2886,288613.8850640088
Samsung,Android,375.79,6,64,3592,48,0,-0.8431711564833136,4,2689,1010791.793686805
Apple,iOS,516.41,3,64,4124,48,1,0.5158299147304337,1,3539,1827773.5397110046
Xiaomi,Android,161.61,3,128,3935,48,1,-1.237225759877272,1,2568,415094.40148760617
Samsung,Android,533.29,2,256,4211,8,1,1.7063170105824161,3,2866,1528642.3017959748
Apple,iOS,831.77,12,64,5374,16,0,1.2922507162902683,1,3359,2793955.9502033256
Apple,iOS,1197.13,4,64,3251,108,1,0.692726479152593,1,3209,3841864.3264346933
Samsung,Android,100.0,6,32,3188,64,0,-1.7905691471185847,4,2918,291878.2469474082
Xiaomi,Android,333.3,6,32,5456,12,1,1.2848070991848848,2,2592,864149.9765386451
OnePlus,Android,643.35,6,128,5379,108,0,-0.6110850062701285,1,1996,1284172.4509220314
Apple,iOS,1486.42,6,128,4452,108,0,0.106669025703189,1,3224,4793068.549295593
OnePlus,Android,100.0,3,64,5466,108,0,-0.2385952590279089,2,2202,220248.15334737155
Apple,iOS,1140.06,8,64,4694,48,1,1.6899758694702103,1,3357,3827454.8448424875
Apple,iOS,697.9,6,256,5102,64,0,-0.6780886582839853,2,3560,2484568.4308544267
Apple,iOS,772.72,12,64,3451,12,1,-1.667088650245755,4,3237,2501892.948847841
Samsung,Android,100.0,6,256,4434,12,0,0.30907560400431633,2,3066,306602.8726539216
OnePlus,Android,100.0,6,128,4590,16,0,-0.07824036409966627,1,1573,157303.45532327876
Samsung,Android,467.79,6,256,3403,108,1,0.010634657451018149,4,3519,1646216.6199176866
Samsung,Android,461.17,6,64,4183,64,0,-2.131291678632996,4,2980,1374433.5970442463
Samsung,Android,600.53,6,64,3445,12,0,0.02635351760441556,4,2435,1462441.1343940916
OnePlus,Android,354.41,6,64,4839,16,1,-0.31019485440109607,3,1875,664768.6629885071
Apple,iOS,671.93,8,64,4027,48,0,0.4859925801616994,4,3299,2217004.907515812
Xiaomi,Android,100.0,8,64,4142,16,1,-0.44521224119327085,3,2482,248250.24370316818
OnePlus,Android,605.79,6,128,3754,16,0,1.0111401786233376,2,1337,810339.6917072779
Xiaomi,Android,100.83,4,256,4126,16,1,0.061141877222002115,1,2655,267750.4237189885
OnePlus,Android,203.34,6,256,4585,64,0,0.7071730663350833,3,1941,394732.98182647943
Xiaomi,Android,608.86,6,256,3857,8,1,-0.4489091303264969,1,2387,1453378.764585108
OnePlus,Android,262.27,8,128,4884,16,1,-0.9884807367935398,3,2057,539618.1869953694
Samsung,Android,171.09,3,128,3081,12,0,-1.1513124273232533,3,2544,435327.08871870785
Samsung,Android,100.0,6,64,4013,48,0,1.0975349846284617,2,3130,313045.33316895214
OnePlus,Android,213.23,6,64,5225,64,1,0.3183657060705877,3,2177,464358.37816717493
Apple,iOS,928.87,6,128,3667,108,0,-1.1445781627236664,3,3252,3021443.7105344613
Xiaomi,Android,404.79,4,32,5135,12,0,-0.16764095254073447,3,2339,946826.6037455872
OnePlus,Android,100.0,8,32,3423,12,1,-0.08134133833323064,3,1730,173021.60195638184
Apple,iOS,579.94,8,64,5370,64,0,0.974141275900273,1,3526,2045193.7514036198
Xiaomi,Android,100.0,6,128,5248,64,1,-0.29553017114604324,3,2952,295205.5768156966
OnePlus,Android,701.72,4,64,3225,16,1,0.6106934116010451,1,1454,1020468.3093822772
Xiaomi,Android,155.71,4,64,3170,12,0,-0.08111969794811269,1,2313,360196.2424317705
OnePlus,Android,411.41,6,128,5496,48,1,-0.27859845949757683,3,2177,896028.8948035806
Apple,iOS,1051.89,8,64,4607,48,1,2.5794330943802573,4,3431,3609955.9610561966
Xiaomi,Android,100.0,8,64,4448,12,0,-0.8177542095631669,1,2424,242424.4455389566
OnePlus,Android,505.25,12,128,3083,8,0,-1.2891680504250584,2,1405,710329.6234231734
Samsung,Android,1041.61,3,128,3495,48,0,-0.6383365612172829,1,2359,2457814.155172577
Apple,iOS,506.43,6,256,4618,108,1,1.1593947955347668,4,3958,2004508.1486699048
Apple,iOS,886.1,8,32,4291,8,1,-0.35086471638882866,4,3158,2798571.163170665
Samsung,Android,321.67,6,128,4269,16,1,-0.8899790619741711,1,2856,918931.4955164737
OnePlus,Android,384.26,4,64,5082,12,0,-1.6073068195377145,2,1499,576015.7083168478
Samsung,Android,744.16,6,64,4477,64,1,0.46458017558006925,4,3109,2313623.7143948087
Xiaomi,Android,100.0,3,128,3390,48,0,-0.40835375291895537,4,2469,246987.60797693935
Apple,iOS,233.6,3,32,3710,48,0,0.7691426693821504,1,3620,845665.9902241741
OnePlus,Android,281.14,8,128,4625,16,0,-1.3494781033496248,4,1722,484333.033328584
Xiaomi,Android,336.71,4,128,3936,64,1,-0.058194192232691726,2,2899,976321.4612870739
Apple,iOS,1043.38,8,128,4257,108,0,0.23859785891309107,1,3473,3624630.1486421064
Apple,iOS,858.71,6,32,4154,48,1,-1.1121286289896701,3,3439,2953158.945703428
Apple,iOS,1500.0,8,128,3756,16,1,0.28313582888601285,2,2819,4228703.201786909
OnePlus,Android,328.49,6,128,3311,16,0,-2.27370925461957,4,1336,439038.92371616984
Samsung,Android,434.43,8,64,4014,8,0,-0.5421050385119961,1,2689,1168424.730355335
Samsung,Android,293.86,6,64,4549,12,0,0.7197465791446734,4,2964,871090.5239756156
OnePlus,Android,330.45,8,128,5276,16,1,0.8349338518661719,2,1953,645393.3666584129
Samsung,Android,100.0,3,64,3152,12,1,-0.47021738578216793,4,2916,291664.598643019
Samsung,Android,518.25,8,64,4328,108,0,1.5677399140235018,1,3231,1674930.5263416122
OnePlus,Android,100.0,6,64,4676,8,0,1.6137935731152362,2,1833,183331.8456715474
Apple,iOS,608.96,6,256,4056,64,0,1.0380711875078605,2,3496,2129011.487029542
OnePlus,Android,848.33,4,128,5351,16,0,0.2853942255355381,3,1471,1247985.5227811027
OnePlus,Android,716.39,3,32,4539,64,0,1.371292602793466,4,1752,1255210.2476337322
Samsung,Android,100.0,4,64,4234,12,1,-1.2159896794849383,4,3117,311790.99134482804
OnePlus,Android,100.0,3,128,5005,108,0,0.47475942619087874,1,2151,215160.46572378135
OnePlus,Android,104.61,6,128,5059,64,0,-0.9884658546681356,2,1923,201166.5149381644
Samsung,Android,619.28,3,128,5187,16,0,-0.020469897152624667,4,2725,1687827.9783485923
Xiaomi,Android,100.0,4,32,3336,108,0,-0.8947127203898737,1,2629,262959.94225768984
OnePlus,Android,131.2,12,32,4316,16,0,1.1393199040219957,2,1887,247624.98183231166
Xiaomi,Android,134.87,6,64,4741,64,0,0.03745678441559858,4,2738,369264.43434244953
OnePlus,Android,100.0,6,128,3662,108,0,1.598475802661482,3,2080,208091.02321256304
Samsung,Android,109.66,12,64,4036,108,1,-0.6957756819320363,3,3602,395018.7046467612
Samsung,Android,211.14,6,64,3383,12,0,0.09751054913350883,3,2679,565757.4039809195
Apple,iOS,509.02,8,128,3598,108,1,-0.40906825563121346,4,3811,1940244.624751771
Apple,iOS,100.0,12,32,3475,64,1,-1.1523958369253173,1,3719,371986.72574917675
Apple,iOS,1312.5,8,256,5134,16,0,0.5652693293574893,1,3041,3991571.4714766685
Samsung,Android,590.04,4,128,3069,12,0,0.4073423654743144,1,2637,1556276.1002486085
Samsung,Android,100.0,6,64,4323,64,0,0.4592899421577536,1,3082,308247.0103985336
Samsung,Android,490.69,4,32,4709,48,1,0.7887587264643201,3,3241,1590486.4021714139
Apple,iOS,959.74,4,256,3497,12,0,0.05497757959741011,1,3173,3045384.1669345773
Apple,iOS,590.69,4,128,3034,64,0,-2.012920118513247,4,3092,1826959.1345494408
Apple,iOS,661.57,2,64,4022,64,0,1.2133321051796981,3,3298,2181890.7817821987
OnePlus,Android,100.0,12,128,4946,108,0,-0.8286038865173898,2,2295,229517.2181431159
Samsung,Android,352.83,6,128,3434,16,1,0.25301936012981874,1,2892,1020737.5962994935
Xiaomi,Android,100.0,8,64,4351,48,0,0.34179979976361696,1,2522,252273.68314961545
OnePlus,Android,100.0,8,64,4819,12,0,0.4629536067940666,3,1790,179023.02942146742
Samsung,Android,558.09,6,128,5277,16,0,-0.34089409733033055,1,2894,1615236.6012883491
Xiaomi,Android,173.11,12,256,4249,12,0,-1.5719144929691675,1,2622,453949.7424485385
Samsung,Android,543.33,12,64,3035,16,0,0.15795174640749018,1,2631,1429591.1476562978
Xiaomi,Android,100.0,6,128,3424,16,0,-0.2039732731678231,3,2336,233675.51294298645
Apple,iOS,100.0,6,128,5450,64,0,0.6318158189181722,1,3615,361575.82636960584
Xiaomi,Android,223.86,12,64,5112,64,1,0.32352590094765193,3,3189,713913.2641875884
Apple,iOS,731.0,3,128,4782,48,1,0.45306383119209614,4,3506,2562980.758712341
Xiaomi,Android,100.0,4,64,3670,12,0,-0.6574686493926422,4,2221,222119.33476326158
OnePlus,Android,100.0,12,32,3253,12,1,-0.2780442467075762,3,1947,194719.35790921547
Xiaomi,Android,327.02,8,256,5432,12,1,-1.2599185231463192,1,2691,880111.3885874643
Samsung,Android,100.0,6,128,5122,12,0,0.18632503430303576,3,3052,305220.27963798377
Xiaomi,Android,452.64,8,64,5393,64,1,-0.15379809542040057,3,2805,1270020.3203800393
OnePlus,Android,100.0,8,64,5235,8,1,-1.02591065241609,3,1775,177572.53632090177
Xiaomi,Android,100.0,4,128,4700,16,1,-0.03294905356310507,2,2644,264499.53593094955
Samsung,Android,296.32,12,128,4704,16,0,-0.3255848936124145,4,2954,875523.4714225715
Xiaomi,Android,496.92,6,256,3810,12,0,0.5730020511866413,1,2164,1075479.2396299036
Apple,iOS,1019.13,12,64,5344,48,0,0.47508827650346686,4,3317,3381071.436360447
Samsung,Android,108.25,6,64,3488,64,0,-0.21119378826985385,2,2940,318273.39569384523
Samsung,Android,635.97,6,64,3917,48,0,-0.29615865287187165,1,2773,1764184.347406331
Xiaomi,Android,191.79,3,128,4097,108,0,-0.12252749731264705,4,2710,519869.5176926166
Apple,iOS,1327.59,2,256,3977,48,0,-0.894064893437138,4,2941,3905460.093597523
OnePlus,Android,110.79,8,64,3715,108,0,0.7336482302261743,4,2128,235759.94923550772
Apple,iOS,549.47,6,64,4428,48,0,0.8853134498001476,3,3287,1806619.4632727131
Apple,iOS,617.31,4,64,4567,64,1,2.199586918232011,3,3681,2272699.626555348
Xiaomi,Android,100.0,6,64,5014,108,0,-1.5595745319854635,1,2844,284409.6122317798
Apple,iOS,227.29,3,128,5050,48,0,1.1396630926022433,3,3739,849927.4138204254
Apple,iOS,532.98,6,64,4372,108,1,-0.09078690184200924,1,3774,2011640.5823521717
Apple,iOS,100.0,6,64,4613,12,0,0.9431722470362822,1,3453,345390.4408351078
Xiaomi,Android,306.58,6,128,3013,64,0,-0.4427130482766581,2,2344,718615.2914708505
Apple,iOS,942.78,3,128,4444,48,0,-1.0428611542941548,3,2951,2782707.1560201785
Samsung,Android,518.33,6,64,5373,64,0,3.2906968136218167,3,3265,1692568.614840785
Xiaomi,Android,165.76,6,256,4692,8,0,1.0186486247395001,1,2417,400658.5979867121
OnePlus,Android,389.29,4,64,3775,64,0,-0.20762697184267467,3,1797,699750.4350208568
Xiaomi,Android,100.0,8,64,4296,12,0,1.2710276918001184,1,2603,260334.2219801219
OnePlus,Android,565.48,6,128,3079,8,0,1.284436864243387,2,1510,854273.3163542855
OnePlus,Android,100.0,8,64,3208,64,1,-0.007053915216833327,4,1977,197776.73168615563
Xiaomi,Android,100.0,12,64,3334,8,0,-0.655209822500346,1,2440,244061.88276976172
Samsung,Android,315.51,6,64,4528,8,0,0.3775410380313003,1,2832,893628.8768941223
Xiaomi,Android,100.0,12,128,4819,16,0,2.2289658575890217,3,2546,254696.64435485867
OnePlus,Android,315.09,3,32,4730,64,0,-0.06869343169296792,4,1768,557229.6730832757
Apple,iOS,1348.38,4,128,4966,8,0,0.3395467797037416,3,2932,3953541.7968091527
Apple,iOS,622.32,6,128,3616,64,1,-1.0508062403223908,1,3653,2273400.1555519993
Apple,iOS,695.85,4,32,4005,64,1,1.0670889297913346,4,3380,2352613.6783669493
Xiaomi,Android,100.0,8,64,4436,16,0,0.7865518707441754,1,2538,253868.61947693018
OnePlus,Android,523.82,6,128,3875,12,0,0.26231038720212185,4,1658,868502.1255190428
Xiaomi,Android,607.29,8,64,4920,48,1,0.921963111767542,3,2772,1683905.5739340598
Samsung,Android,482.17,8,64,4515,64,0,0.35441884877426216,1,3049,1470594.4044806054
Samsung,Android,421.83,2,32,3458,64,1,0.9903096531793529,3,3053,1287912.8911108077
Apple,iOS,360.19,8,128,4406,64,1,1.0753263094295618,2,3999,1440752.3835427393
OnePlus,Android,557.41,4,128,3107,64,0,-0.6302757256539152,3,1613,899324.4797799274
Apple,iOS,1310.18,6,128,3719,64,1,1.4193882247244085,3,3312,4340530.277018732
Samsung,Android,488.08,8,32,4299,16,1,-0.5684972333279575,4,2886,1408931.3851502552
Apple,iOS,100.0,8,64,5252,64,0,0.2948436336170601,3,3751,375122.01558152476
OnePlus,Android,335.21,8,64,4983,16,0,0.3886090982925568,2,1676,561879.7429187293
OnePlus,Android,109.0,4,64,3271,48,1,0.9286958162205744,3,2088,227670.86314288212
Xiaomi,Android,100.0,6,64,4495,12,0,0.5438938956122737,2,2421,242150.12550051746
OnePlus,Android,974.14,12,128,4164,64,1,1.6764484747541808,2,2072,2019277.3069509843
Samsung,Android,154.85,8,64,5340,64,0,1.6108198940356806,4,3396,525984.0863248932
Samsung,Android,271.49,4,64,3731,8,0,-0.7275171748469134,2,2644,717948.2007723728
Apple,iOS,1121.15,4,128,3457,48,0,-1.0221048580824412,1,2675,2999937.111305504
OnePlus,Android,100.0,8,256,4766,12,1,-1.7102689878721589,1,2099,209975.10911248418
OnePlus,Android,577.5,12,128,5410,48,1,-2.055511690627862,4,2080,1201698.796568218
Xiaomi,Android,187.44,3,32,3401,48,0,-0.00041238824004280174,1,2362,442773.46633093955
Samsung,Android,100.0,8,32,3101,48,0,0.21551415744960145,4,2820,282014.5683700731
Apple,iOS,962.5,3,128,4221,48,1,-2.4132404918120067,1,3349,3224270.202224174
OnePlus,Android,100.0,8,128,5394,16,0,-1.078056160833228,4,1813,181362.29047357108
Apple,iOS,1500.0,6,128,5140,64,0,0.2400081467305067,1,3080,4621459.983923534
Apple,iOS,100.0,8,64,4455,16,0,-0.3705967973500259,3,3506,350699.8793180332
OnePlus,Android,321.3,8,64,5022,48,0,-0.2721253087335028,4,1964,631336.0611924633
Xiaomi,Android,391.47,8,64,3655,108,0,0.31580224844226573,4,2646,1035893.7012020857
OnePlus,Android,336.23,6,128,5483,48,0,-0.21830854155250584,4,1956,657762.6765949033
Samsung,Android,232.63,6,256,4322,12,1,-1.6580237786897318,3,3157,734582.7713468345
Apple,iOS,125.03,8,128,3049,12,0,-0.6469025596941209,1,3223,403066.0711489507
Samsung,Android,233.63,2,64,3529,8,1,0.9717435702440642,3,2939,686785.1259463963
Apple,iOS,136.34,6,64,5310,64,0,-1.313639323156132,2,3837,523137.2531503631
OnePlus,Android,100.0,3,64,4112,16,1,-0.9487289631374559,4,1760,176013.02701140413
OnePlus,Android,273.96,12,64,5046,16,0,-0.1541381877955608,3,1851,507290.0513256867
Samsung,Android,310.83,4,32,4216,108,1,0.47588155105297214,4,3280,1019723.8256446376
OnePlus,Android,239.63,6,64,3785,64,0,-1.5774001570144038,4,1881,450980.2948462282
Apple,iOS,1356.42,3,64,4218,16,0,-0.09220855085008207,3,2630,3567431.4750926406
Samsung,Android,273.99,4,32,4129,48,0,-2.2829497138970756,4,2876,788106.2974560554
Xiaomi,Android,100.0,6,128,3307,108,0,-0.62179102037468,1,2836,283683.7433375607
Xiaomi,Android,326.34,3,32,4563,12,0,-0.29750966581856375,2,2378,776293.7697018686
OnePlus,Android,175.7,4,64,3530,12,0,0.6471585753802782,4,1374,241491.78457906994
OnePlus,Android,245.34,8,256,4721,16,1,-1.3744476538740678,2,1996,489896.23743420985
Apple,iOS,540.55,6,64,4994,48,1,1.181232988795302,1,3656,1976631.5891286994
Xiaomi,Android,100.0,8,32,4727,8,0,1.5689460941739017,2,2597,259791.3069262538
OnePlus,Android,100.0,8,64,3957,64,0,-1.3785481253168237,3,1808,180870.19940955355
Xiaomi,Android,100.0,6,64,4758,12,1,-0.7641993343636917,3,2602,260298.64466589128
Apple,iOS,1068.29,8,128,4203,48,0,1.1516517147535377,3,3286,3511052.2109532105
OnePlus,Android,100.0,6,256,5265,64,0,0.048443235010178144,4,2053,205329.732274354
OnePlus,Android,425.44,2,256,3036,64,0,-0.2127673436256083,2,1577,671080.1707158679
OnePlus,Android,167.35,8,128,4675,64,0,0.13062452599584473,3,2093,350348.99750253547
Apple,iOS,198.73,2,64,4099,12,0,-1.2303749384775882,4,3314,658662.9587793727
Apple,iOS,1138.9,8,128,5476,48,1,-1.2313917986140066,1,3373,3842441.7147537605
Samsung,Android,425.94,4,64,4083,48,0,-1.7839497877432826,2,2715,1156557.9021983834
Apple,iOS,1252.61,8,128,3741,48,0,-2.2162850661914444,3,2892,3623334.6338458476
OnePlus,Android,100.0,3,256,3902,108,0,-0.3506969365397494,4,2119,211988.2397147861
